element,name,target_gw,target_minutes,target_points
390,Ryan Gravenberch,17,90,2.0
390,Ryan Gravenberch,18,90,11.0
390,Ryan Gravenberch,19,90,5.0
390,Ryan Gravenberch,20,90,2.0
390,Ryan Gravenberch,21,90,3.0
390,Ryan Gravenberch,22,77,2.0
390,Ryan Gravenberch,23,90,1.0
390,Ryan Gravenberch,24,90,4.0
390,Ryan Gravenberch,25,90,5.0
390,Ryan Gravenberch,26,90,5.0
390,Ryan Gravenberch,27,90,3.0
390,Ryan Gravenberch,28,85,5.0
390,Ryan Gravenberch,29,45,0.0
391,Ben Gannon-Doak,6,17,1.0
391,Ben Gannon-Doak,7,12,4.0
391,Ben Gannon-Doak,8,14,1.0
391,Ben Gannon-Doak,9,0,0.0
391,Ben Gannon-Doak,10,10,1.0
391,Ben Gannon-Doak,11,0,0.0
391,Ben Gannon-Doak,12,0,0.0
391,Ben Gannon-Doak,13,0,0.0
391,Ben Gannon-Doak,14,0,0.0
391,Ben Gannon-Doak,15,0,0.0
391,Ben Gannon-Doak,16,0,0.0
391,Ben Gannon-Doak,17,0,0.0
391,Ben Gannon-Doak,18,0,0.0
391,Ben Gannon-Doak,19,0,0.0
391,Ben Gannon-Doak,20,0,0.0
391,Ben Gannon-Doak,21,0,0.0
391,Ben Gannon-Doak,22,0,0.0
391,Ben Gannon-Doak,23,0,0.0
391,Ben Gannon-Doak,24,0,0.0
391,Ben Gannon-Doak,25,0,0.0
391,Ben Gannon-Doak,26,0,0.0
391,Ben Gannon-Doak,27,0,0.0
391,Ben Gannon-Doak,28,0,0.0
391,Ben Gannon-Doak,29,0,0.0
392,Endo Wataru,6,0,0.0
392,Endo Wataru,7,4,1.0
392,Endo Wataru,8,0,0.0
392,Endo Wataru,9,0,0.0
392,Endo Wataru,10,0,0.0
392,Endo Wataru,11,0,0.0
392,Endo Wataru,12,0,0.0
392,Endo Wataru,13,0,0.0
392,Endo Wataru,14,0,0.0
392,Endo Wataru,15,7,1.0
392,Endo Wataru,16,0,0.0
392,Endo Wataru,17,0,0.0
392,Endo Wataru,18,0,0.0
392,Endo Wataru,19,0,0.0
392,Endo Wataru,20,0,0.0
392,Endo Wataru,21,0,0.0
392,Endo Wataru,22,0,0.0
392,Endo Wataru,23,56,1.0
392,Endo Wataru,24,3,1.0
392,Endo Wataru,25,0,0.0
392,Endo Wataru,26,68,3.0
392,Endo Wataru,27,0,0.0
392,Endo Wataru,28,0,0.0
392,Endo Wataru,29,0,0.0
393,Stefan Bajčetić Maquieira,6,0,0.0
393,Stefan Bajčetić Maquieira,7,0,0.0
393,Stefan Bajčetić Maquieira,8,0,0.0
393,Stefan Bajčetić Maquieira,9,0,0.0
393,Stefan Bajčetić Maquieira,10,0,0.0
393,Stefan Bajčetić Maquieira,11,0,0.0
393,Stefan Bajčetić Maquieira,12,0,0.0
393,Stefan Bajčetić Maquieira,13,0,0.0
393,Stefan Bajčetić Maquieira,14,0,0.0
393,Stefan Bajčetić Maquieira,15,0,0.0
393,Stefan Bajčetić Maquieira,16,0,0.0
393,Stefan Bajčetić Maquieira,17,0,0.0
393,Stefan Bajčetić Maquieira,18,0,0.0
393,Stefan Bajčetić Maquieira,19,0,0.0
393,Stefan Bajčetić Maquieira,20,0,0.0
393,Stefan Bajčetić Maquieira,21,0,0.0
393,Stefan Bajčetić Maquieira,22,0,0.0
393,Stefan Bajčetić Maquieira,23,0,0.0
393,Stefan Bajčetić Maquieira,24,0,0.0
393,Stefan Bajčetić Maquieira,25,0,0.0
393,Stefan Bajčetić Maquieira,26,0,0.0
393,Stefan Bajčetić Maquieira,27,0,0.0
393,Stefan Bajčetić Maquieira,28,0,0.0
393,Stefan Bajčetić Maquieira,29,0,0.0
394,James McConnell,6,0,0.0
394,James McConnell,7,0,0.0
394,James McConnell,8,0,0.0
394,James McConnell,9,0,0.0
394,James McConnell,10,0,0.0
394,James McConnell,11,0,0.0
394,James McConnell,12,0,0.0
394,James McConnell,13,0,0.0
394,James McConnell,14,0,0.0
394,James McConnell,15,0,0.0
394,James McConnell,16,0,0.0
394,James McConnell,17,0,0.0
394,James McConnell,18,0,0.0
394,James McConnell,19,0,0.0
394,James McConnell,20,0,0.0
394,James McConnell,21,0,0.0
394,James McConnell,22,0,0.0
394,James McConnell,23,0,0.0
394,James McConnell,24,0,0.0
394,James McConnell,25,0,0.0
394,James McConnell,26,0,0.0
394,James McConnell,27,0,0.0
394,James McConnell,28,0,0.0
394,James McConnell,29,0,0.0
395,Tyler Morton,6,0,0.0
395,Tyler Morton,7,0,0.0
395,Tyler Morton,8,0,0.0
395,Tyler Morton,9,0,0.0
395,Tyler Morton,10,0,0.0
395,Tyler Morton,11,0,0.0
395,Tyler Morton,12,0,0.0
395,Tyler Morton,13,0,0.0
395,Tyler Morton,14,0,0.0
395,Tyler Morton,15,0,0.0
395,Tyler Morton,16,0,0.0
395,Tyler Morton,17,0,0.0
395,Tyler Morton,18,0,0.0
395,Tyler Morton,19,0,0.0
395,Tyler Morton,20,0,0.0
395,Tyler Morton,21,0,0.0
395,Tyler Morton,22,0,0.0
395,Tyler Morton,23,0,0.0
395,Tyler Morton,24,0,0.0
395,Tyler Morton,25,0,0.0
395,Tyler Morton,26,0,0.0
395,Tyler Morton,27,0,0.0
395,Tyler Morton,28,0,0.0
395,Tyler Morton,29,0,0.0
396,Trey Nyoni,6,0,0.0
396,Trey Nyoni,7,0,0.0
396,Trey Nyoni,8,0,0.0
396,Trey Nyoni,9,0,0.0
396,Trey Nyoni,10,0,0.0
396,Trey Nyoni,11,0,0.0
396,Trey Nyoni,12,0,0.0
396,Trey Nyoni,13,0,0.0
396,Trey Nyoni,14,0,0.0
396,Trey Nyoni,15,0,0.0
396,Trey Nyoni,16,0,0.0
396,Trey Nyoni,17,1,1.0
396,Trey Nyoni,18,1,1.0
396,Trey Nyoni,19,0,0.0
396,Trey Nyoni,20,0,0.0
396,Trey Nyoni,21,0,0.0
396,Trey Nyoni,22,0,0.0
396,Trey Nyoni,23,0,0.0
396,Trey Nyoni,24,0,0.0
396,Trey Nyoni,25,0,0.0
396,Trey Nyoni,26,0,0.0
396,Trey Nyoni,27,0,0.0
396,Trey Nyoni,28,4,1.0
396,Trey Nyoni,29,0,0.0
397,Darwin Núñez Ribeiro,6,0,0.0
397,Darwin Núñez Ribeiro,7,0,0.0
397,Darwin Núñez Ribeiro,8,0,0.0
397,Darwin Núñez Ribeiro,9,0,0.0
397,Darwin Núñez Ribeiro,10,0,0.0
397,Darwin Núñez Ribeiro,11,0,0.0
397,Darwin Núñez Ribeiro,12,0,0.0
397,Darwin Núñez Ribeiro,13,0,0.0
397,Darwin Núñez Ribeiro,14,0,0.0
397,Darwin Núñez Ribeiro,15,0,0.0
397,Darwin Núñez Ribeiro,16,0,0.0
397,Darwin Núñez Ribeiro,17,0,0.0
397,Darwin Núñez Ribeiro,18,0,0.0
397,Darwin Núñez Ribeiro,19,0,0.0
397,Darwin Núñez Ribeiro,20,0,0.0
397,Darwin Núñez Ribeiro,21,0,0.0
397,Darwin Núñez Ribeiro,22,0,0.0
397,Darwin Núñez Ribeiro,23,0,0.0
397,Darwin Núñez Ribeiro,24,0,0.0
397,Darwin Núñez Ribeiro,25,0,0.0
397,Darwin Núñez Ribeiro,26,0,0.0
397,Darwin Núñez Ribeiro,27,0,0.0
397,Darwin Núñez Ribeiro,28,0,0.0
397,Darwin Núñez Ribeiro,29,0,0.0
398,Jayden Danns,6,0,0.0
398,Jayden Danns,7,0,0.0
398,Jayden Danns,8,0,0.0
398,Jayden Danns,9,0,0.0
398,Jayden Danns,10,0,0.0
398,Jayden Danns,11,0,0.0
398,Jayden Danns,12,0,0.0
398,Jayden Danns,13,0,0.0
398,Jayden Danns,14,0,0.0
398,Jayden Danns,15,0,0.0
398,Jayden Danns,16,0,0.0
398,Jayden Danns,17,0,0.0
398,Jayden Danns,18,0,0.0
398,Jayden Danns,19,0,0.0
398,Jayden Danns,20,0,0.0
398,Jayden Danns,21,0,0.0
398,Jayden Danns,22,0,0.0
398,Jayden Danns,23,0,0.0
398,Jayden Danns,24,0,0.0
398,Jayden Danns,25,0,0.0
398,Jayden Danns,26,0,0.0
398,Jayden Danns,27,0,0.0
398,Jayden Danns,28,0,0.0
398,Jayden Danns,29,0,0.0
399,Ederson Santana de Moraes,6,0,0.0
399,Ederson Santana de Moraes,7,0,0.0
399,Ederson Santana de Moraes,8,0,0.0
399,Ederson Santana de Moraes,9,0,0.0
399,Ederson Santana de Moraes,10,0,0.0
399,Ederson Santana de Moraes,11,0,0.0
399,Ederson Santana de Moraes,12,0,0.0
399,Ederson Santana de Moraes,13,0,0.0
399,Ederson Santana de Moraes,14,0,0.0
399,Ederson Santana de Moraes,15,0,0.0
399,Ederson Santana de Moraes,16,0,0.0
399,Ederson Santana de Moraes,17,0,0.0
399,Ederson Santana de Moraes,18,0,0.0
399,Ederson Santana de Moraes,19,0,0.0
399,Ederson Santana de Moraes,20,0,0.0
399,Ederson Santana de Moraes,21,0,0.0
399,Ederson Santana de Moraes,22,0,0.0
399,Ederson Santana de Moraes,23,0,0.0
399,Ederson Santana de Moraes,24,0,0.0
399,Ederson Santana de Moraes,25,0,0.0
399,Ederson Santana de Moraes,26,0,0.0
399,Ederson Santana de Moraes,27,0,0.0
399,Ederson Santana de Moraes,28,0,0.0
399,Ederson Santana de Moraes,29,0,0.0
400,Stefan Ortega Moreno,6,0,0.0
400,Stefan Ortega Moreno,7,0,0.0
400,Stefan Ortega Moreno,8,0,0.0
400,Stefan Ortega Moreno,9,0,0.0
400,Stefan Ortega Moreno,10,0,0.0
400,Stefan Ortega Moreno,11,0,0.0
400,Stefan Ortega Moreno,12,0,0.0
400,Stefan Ortega Moreno,13,0,0.0
400,Stefan Ortega Moreno,14,0,0.0
400,Stefan Ortega Moreno,15,0,0.0
400,Stefan Ortega Moreno,16,0,0.0
400,Stefan Ortega Moreno,17,0,0.0
400,Stefan Ortega Moreno,18,0,0.0
400,Stefan Ortega Moreno,19,0,0.0
400,Stefan Ortega Moreno,20,0,0.0
400,Stefan Ortega Moreno,21,0,0.0
400,Stefan Ortega Moreno,22,0,0.0
400,Stefan Ortega Moreno,23,0,0.0
400,Stefan Ortega Moreno,24,0,0.0
400,Stefan Ortega Moreno,25,90,1.0
400,Stefan Ortega Moreno,26,90,7.0
400,Stefan Ortega Moreno,27,90,3.0
400,Stefan Ortega Moreno,28,0,0.0
400,Stefan Ortega Moreno,29,0,0.0
401,Marcus Bettinelli,6,0,0.0
401,Marcus Bettinelli,7,0,0.0
401,Marcus Bettinelli,8,0,0.0
401,Marcus Bettinelli,9,0,0.0
401,Marcus Bettinelli,10,0,0.0
401,Marcus Bettinelli,11,0,0.0
401,Marcus Bettinelli,12,0,0.0
401,Marcus Bettinelli,13,0,0.0
401,Marcus Bettinelli,14,0,0.0
401,Marcus Bettinelli,15,0,0.0
401,Marcus Bettinelli,16,0,0.0
401,Marcus Bettinelli,17,0,0.0
401,Marcus Bettinelli,18,0,0.0
401,Marcus Bettinelli,19,0,0.0
401,Marcus Bettinelli,20,0,0.0
401,Marcus Bettinelli,21,0,0.0
401,Marcus Bettinelli,22,0,0.0
401,Marcus Bettinelli,23,0,0.0
401,Marcus Bettinelli,24,0,0.0
401,Marcus Bettinelli,25,0,0.0
401,Marcus Bettinelli,26,0,0.0
401,Marcus Bettinelli,27,0,0.0
401,Marcus Bettinelli,28,0,0.0
401,Marcus Bettinelli,29,0,0.0
402,Rayan Aït-Nouri,6,0,0.0
402,Rayan Aït-Nouri,7,0,0.0
402,Rayan Aït-Nouri,8,0,0.0
402,Rayan Aït-Nouri,9,0,0.0
402,Rayan Aït-Nouri,10,1,1.0
402,Rayan Aït-Nouri,11,0,0.0
402,Rayan Aït-Nouri,12,0,0.0
402,Rayan Aït-Nouri,13,0,0.0
402,Rayan Aït-Nouri,14,0,0.0
402,Rayan Aït-Nouri,15,0,0.0
402,Rayan Aït-Nouri,16,1,1.0
402,Rayan Aït-Nouri,17,0,0.0
402,Rayan Aït-Nouri,18,0,0.0
402,Rayan Aït-Nouri,19,0,0.0
402,Rayan Aït-Nouri,20,0,0.0
402,Rayan Aït-Nouri,21,0,0.0
402,Rayan Aït-Nouri,22,10,1.0
402,Rayan Aït-Nouri,23,0,0.0
402,Rayan Aït-Nouri,24,69,2.0
402,Rayan Aït-Nouri,25,90,2.0
402,Rayan Aït-Nouri,26,90,9.0
402,Rayan Aït-Nouri,27,90,2.0
402,Rayan Aït-Nouri,28,90,11.0
402,Rayan Aït-Nouri,29,76,4.0
403,Joško Gvardiol,6,69,2.0
403,Joško Gvardiol,7,90,12.0
403,Joško Gvardiol,8,0,0.0
403,Joško Gvardiol,9,90,2.0
403,Joško Gvardiol,10,90,2.0
403,Joško Gvardiol,11,90,6.0
403,Joško Gvardiol,12,90,1.0
403,Joško Gvardiol,13,90,6.0
403,Joško Gvardiol,14,90,0.0
403,Joško Gvardiol,15,69,12.0
403,Joško Gvardiol,16,90,8.0
403,Joško Gvardiol,17,90,6.0
403,Joško Gvardiol,18,90,8.0
403,Joško Gvardiol,19,33,1.0
403,Joško Gvardiol,20,50,1.0
403,Joško Gvardiol,21,0,0.0
403,Joško Gvardiol,22,0,0.0
403,Joško Gvardiol,23,0,0.0
403,Joško Gvardiol,24,0,0.0
403,Joško Gvardiol,25,0,0.0
403,Joško Gvardiol,26,0,0.0
403,Joško Gvardiol,27,0,0.0
403,Joško Gvardiol,28,0,0.0
403,Joško Gvardiol,29,0,0.0
404,Manuel Akanji,6,0,0.0
404,Manuel Akanji,7,0,0.0
404,Manuel Akanji,8,0,0.0
404,Manuel Akanji,9,0,0.0
404,Manuel Akanji,10,0,0.0
404,Manuel Akanji,11,0,0.0
404,Manuel Akanji,12,0,0.0
404,Manuel Akanji,13,0,0.0
404,Manuel Akanji,14,0,0.0
404,Manuel Akanji,15,0,0.0
404,Manuel Akanji,16,0,0.0
404,Manuel Akanji,17,0,0.0
404,Manuel Akanji,18,0,0.0
404,Manuel Akanji,19,0,0.0
404,Manuel Akanji,20,0,0.0
404,Manuel Akanji,21,0,0.0
404,Manuel Akanji,22,0,0.0
404,Manuel Akanji,23,0,0.0
404,Manuel Akanji,24,0,0.0
404,Manuel Akanji,25,0,0.0
404,Manuel Akanji,26,0,0.0
404,Manuel Akanji,27,0,0.0
404,Manuel Akanji,28,0,0.0
404,Manuel Akanji,29,0,0.0
405,Nathan Aké,6,20,1.0
405,Nathan Aké,7,0,0.0
405,Nathan Aké,8,90,6.0
405,Nathan Aké,9,0,0.0
405,Nathan Aké,10,0,0.0
405,Nathan Aké,11,0,0.0
405,Nathan Aké,12,0,0.0
405,Nathan Aké,13,0,0.0
405,Nathan Aké,14,1,1.0
405,Nathan Aké,15,20,1.0
405,Nathan Aké,16,0,0.0
405,Nathan Aké,17,0,0.0
405,Nathan Aké,18,1,1.0
405,Nathan Aké,19,90,8.0
405,Nathan Aké,20,9,1.0
405,Nathan Aké,21,72,2.0
405,Nathan Aké,22,90,1.0
405,Nathan Aké,23,0,0.0
405,Nathan Aké,24,0,0.0
405,Nathan Aké,25,1,1.0
405,Nathan Aké,26,0,0.0
405,Nathan Aké,27,0,0.0
405,Nathan Aké,28,2,1.0
405,Nathan Aké,29,0,0.0
406,Abdukodir Khusanov,6,0,0.0
406,Abdukodir Khusanov,7,0,0.0
406,Abdukodir Khusanov,8,0,0.0
406,Abdukodir Khusanov,9,0,0.0
406,Abdukodir Khusanov,10,0,0.0
406,Abdukodir Khusanov,11,0,0.0
406,Abdukodir Khusanov,12,0,0.0
406,Abdukodir Khusanov,13,0,0.0
406,Abdukodir Khusanov,14,0,0.0
406,Abdukodir Khusanov,15,0,0.0
406,Abdukodir Khusanov,16,0,0.0
406,Abdukodir Khusanov,17,23,1.0
406,Abdukodir Khusanov,18,0,0.0
406,Abdukodir Khusanov,19,0,0.0
406,Abdukodir Khusanov,20,39,1.0
406,Abdukodir Khusanov,21,90,2.0
406,Abdukodir Khusanov,22,90,3.0
406,Abdukodir Khusanov,23,90,6.0
406,Abdukodir Khusanov,24,90,0.0
406,Abdukodir Khusanov,25,60,6.0
406,Abdukodir Khusanov,26,30,1.0
406,Abdukodir Khusanov,27,45,1.0
406,Abdukodir Khusanov,28,0,0.0
406,Abdukodir Khusanov,29,13,1.0
407,Matheus Nunes,6,90,12.0
407,Matheus Nunes,7,90,5.0
407,Matheus Nunes,8,90,7.0
407,Matheus Nunes,9,90,2.0
407,Matheus Nunes,10,90,2.0
407,Matheus Nunes,11,90,13.0
407,Matheus Nunes,12,90,1.0
407,Matheus Nunes,13,90,3.0
407,Matheus Nunes,14,90,2.0
407,Matheus Nunes,15,90,6.0
407,Matheus Nunes,16,90,11.0
407,Matheus Nunes,17,90,8.0
407,Matheus Nunes,18,90,4.0
407,Matheus Nunes,19,90,11.0
407,Matheus Nunes,20,90,1.0
407,Matheus Nunes,21,72,2.0
407,Matheus Nunes,22,0,0.0
407,Matheus Nunes,23,90,11.0
407,Matheus Nunes,24,90,1.0
407,Matheus Nunes,25,90,5.0
407,Matheus Nunes,26,59,4.0
407,Matheus Nunes,27,90,2.0
407,Matheus Nunes,28,90,8.0
407,Matheus Nunes,29,90,1.0
408,Rúben dos Santos Gato Alves Dias,6,90,2.0
408,Rúben dos Santos Gato Alves Dias,7,90,9.0
408,Rúben dos Santos Gato Alves Dias,8,90,6.0
408,Rúben dos Santos Gato Alves Dias,9,90,4.0
408,Rúben dos Santos Gato Alves Dias,10,90,2.0
408,Rúben dos Santos Gato Alves Dias,11,90,6.0
408,Rúben dos Santos Gato Alves Dias,12,90,7.0
408,Rúben dos Santos Gato Alves Dias,13,90,1.0
408,Rúben dos Santos Gato Alves Dias,14,90,0.0
408,Rúben dos Santos Gato Alves Dias,15,90,14.0
408,Rúben dos Santos Gato Alves Dias,16,90,8.0
408,Rúben dos Santos Gato Alves Dias,17,90,6.0
408,Rúben dos Santos Gato Alves Dias,18,90,3.0
408,Rúben dos Santos Gato Alves Dias,19,90,6.0
408,Rúben dos Santos Gato Alves Dias,20,80,5.0
408,Rúben dos Santos Gato Alves Dias,21,0,0.0
408,Rúben dos Santos Gato Alves Dias,22,0,0.0
408,Rúben dos Santos Gato Alves Dias,23,0,0.0
408,Rúben dos Santos Gato Alves Dias,24,0,0.0
408,Rúben dos Santos Gato Alves Dias,25,29,1.0
408,Rúben dos Santos Gato Alves Dias,26,90,6.0
408,Rúben dos Santos Gato Alves Dias,27,45,0.0
408,Rúben dos Santos Gato Alves Dias,28,90,9.0
408,Rúben dos Santos Gato Alves Dias,29,90,1.0
409,John Stones,6,0,0.0
409,John Stones,7,0,0.0
409,John Stones,8,0,0.0
409,John Stones,9,60,2.0
409,John Stones,10,0,0.0
409,John Stones,11,0,0.0
409,John Stones,12,0,0.0
409,John Stones,13,1,1.0
409,John Stones,14,26,0.0
409,John Stones,15,0,0.0
409,John Stones,16,0,0.0
409,John Stones,17,0,0.0
409,John Stones,18,0,0.0
409,John Stones,19,0,0.0
409,John Stones,20,0,0.0
409,John Stones,21,0,0.0
409,John Stones,22,0,0.0
409,John Stones,23,0,0.0
409,John Stones,24,0,0.0
409,John Stones,25,0,0.0
409,John Stones,26,0,0.0
409,John Stones,27,0,0.0
409,John Stones,28,0,0.0
409,John Stones,29,0,0.0
410,Rico Lewis,6,7,1.0
410,Rico Lewis,7,0,0.0
410,Rico Lewis,8,5,1.0
410,Rico Lewis,9,0,0.0
410,Rico Lewis,10,0,0.0
410,Rico Lewis,11,0,0.0
410,Rico Lewis,12,0,0.0
410,Rico Lewis,13,0,0.0
410,Rico Lewis,14,0,0.0
410,Rico Lewis,15,8,1.0
410,Rico Lewis,16,1,1.0
410,Rico Lewis,17,23,1.0
410,Rico Lewis,18,0,0.0
410,Rico Lewis,19,0,0.0
410,Rico Lewis,20,0,0.0
410,Rico Lewis,21,17,1.0
410,Rico Lewis,22,90,0.0
410,Rico Lewis,23,0,0.0
410,Rico Lewis,24,0,0.0
410,Rico Lewis,25,0,0.0
410,Rico Lewis,26,0,0.0
410,Rico Lewis,27,0,0.0
410,Rico Lewis,28,0,0.0
410,Rico Lewis,29,0,0.0
411,Nico O'Reilly,6,82,2.0
411,Nico O'Reilly,7,90,5.0
411,Nico O'Reilly,8,84,11.0
411,Nico O'Reilly,9,29,1.0
411,Nico O'Reilly,10,90,8.0
411,Nico O'Reilly,11,90,11.0
411,Nico O'Reilly,12,90,1.0
411,Nico O'Reilly,13,90,4.0
411,Nico O'Reilly,14,90,0.0
411,Nico O'Reilly,15,90,6.0
411,Nico O'Reilly,16,90,6.0
411,Nico O'Reilly,17,90,6.0
411,Nico O'Reilly,18,90,1.0
411,Nico O'Reilly,19,56,1.0
411,Nico O'Reilly,20,90,2.0
411,Nico O'Reilly,21,17,1.0
411,Nico O'Reilly,22,45,-1.0
411,Nico O'Reilly,23,90,6.0
411,Nico O'Reilly,24,90,1.0
411,Nico O'Reilly,25,90,2.0
411,Nico O'Reilly,26,90,13.0
411,Nico O'Reilly,27,90,17.0
411,Nico O'Reilly,28,69,6.0
411,Nico O'Reilly,29,0,0.0
412,Vitor de Oliveira Nunes dos Reis,6,0,0.0
412,Vitor de Oliveira Nunes dos Reis,7,0,0.0
412,Vitor de Oliveira Nunes dos Reis,8,0,0.0
412,Vitor de Oliveira Nunes dos Reis,9,0,0.0
412,Vitor de Oliveira Nunes dos Reis,10,0,0.0
412,Vitor de Oliveira Nunes dos Reis,11,0,0.0
412,Vitor de Oliveira Nunes dos Reis,12,0,0.0
412,Vitor de Oliveira Nunes dos Reis,13,0,0.0
412,Vitor de Oliveira Nunes dos Reis,14,0,0.0
412,Vitor de Oliveira Nunes dos Reis,15,0,0.0
412,Vitor de Oliveira Nunes dos Reis,16,0,0.0
412,Vitor de Oliveira Nunes dos Reis,17,0,0.0
412,Vitor de Oliveira Nunes dos Reis,18,0,0.0
412,Vitor de Oliveira Nunes dos Reis,19,0,0.0
412,Vitor de Oliveira Nunes dos Reis,20,0,0.0
412,Vitor de Oliveira Nunes dos Reis,21,0,0.0
412,Vitor de Oliveira Nunes dos Reis,22,0,0.0
412,Vitor de Oliveira Nunes dos Reis,23,0,0.0
412,Vitor de Oliveira Nunes dos Reis,24,0,0.0
412,Vitor de Oliveira Nunes dos Reis,25,0,0.0
412,Vitor de Oliveira Nunes dos Reis,26,0,0.0
412,Vitor de Oliveira Nunes dos Reis,27,0,0.0
412,Vitor de Oliveira Nunes dos Reis,28,0,0.0
412,Vitor de Oliveira Nunes dos Reis,29,0,0.0
413,Omar Marmoush,6,0,0.0
413,Omar Marmoush,7,0,0.0
413,Omar Marmoush,8,0,0.0
413,Omar Marmoush,9,6,1.0
413,Omar Marmoush,10,8,1.0
413,Omar Marmoush,11,16,1.0
413,Omar Marmoush,12,3,1.0
413,Omar Marmoush,13,1,1.0
413,Omar Marmoush,14,0,0.0
413,Omar Marmoush,15,21,1.0
413,Omar Marmoush,16,1,1.0
413,Omar Marmoush,17,0,0.0
413,Omar Marmoush,18,0,0.0
413,Omar Marmoush,19,0,0.0
413,Omar Marmoush,20,0,0.0
413,Omar Marmoush,21,0,0.0
413,Omar Marmoush,22,0,0.0
413,Omar Marmoush,23,73,10.0
413,Omar Marmoush,24,1,1.0
413,Omar Marmoush,25,60,2.0
413,Omar Marmoush,26,45,1.0
413,Omar Marmoush,27,57,4.0
413,Omar Marmoush,28,67,3.0
413,Omar Marmoush,29,0,0.0
414,Phil Foden,6,90,1.0
414,Phil Foden,7,90,3.0
414,Phil Foden,8,90,3.0
414,Phil Foden,9,90,1.0
414,Phil Foden,10,89,4.0
414,Phil Foden,11,90,3.0
414,Phil Foden,12,86,2.0
414,Phil Foden,13,90,15.0
414,Phil Foden,14,90,17.0
414,Phil Foden,15,68,12.0
414,Phil Foden,16,90,11.0
414,Phil Foden,17,90,3.0
414,Phil Foden,18,90,2.0
414,Phil Foden,19,90,3.0
414,Phil Foden,20,90,2.0
414,Phil Foden,21,72,2.0
414,Phil Foden,22,45,1.0
414,Phil Foden,23,29,1.0
414,Phil Foden,24,2,1.0
414,Phil Foden,25,0,0.0
414,Phil Foden,26,70,5.0
414,Phil Foden,27,3,1.0
414,Phil Foden,28,0,0.0
414,Phil Foden,29,76,2.0
415,Sávio Moreira de Oliveira,6,61,2.0
415,Sávio Moreira de Oliveira,7,90,3.0
415,Sávio Moreira de Oliveira,8,84,6.0
415,Sávio Moreira de Oliveira,9,83,1.0
415,Sávio Moreira de Oliveira,10,17,1.0
415,Sávio Moreira de Oliveira,11,37,1.0
415,Sávio Moreira de Oliveira,12,14,1.0
415,Sávio Moreira de Oliveira,13,0,0.0
415,Sávio Moreira de Oliveira,14,26,1.0
415,Sávio Moreira de Oliveira,15,8,1.0
415,Sávio Moreira de Oliveira,16,5,4.0
415,Sávio Moreira de Oliveira,17,23,1.0
415,Sávio Moreira de Oliveira,18,17,1.0
415,Sávio Moreira de Oliveira,19,50,1.0
415,Sávio Moreira de Oliveira,20,0,0.0
415,Sávio Moreira de Oliveira,21,0,0.0
415,Sávio Moreira de Oliveira,22,0,0.0
415,Sávio Moreira de Oliveira,23,0,0.0
415,Sávio Moreira de Oliveira,24,0,0.0
415,Sávio Moreira de Oliveira,25,0,0.0
415,Sávio Moreira de Oliveira,26,0,0.0
415,Sávio Moreira de Oliveira,27,0,0.0
415,Sávio Moreira de Oliveira,28,22,0.0
415,Sávio Moreira de Oliveira,29,8,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,6,7,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,7,14,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,8,31,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,9,60,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,10,89,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,11,90,5.0
416,Bernardo Mota Veiga de Carvalho e Silva,12,76,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,13,88,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,14,90,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,15,81,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,16,90,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,17,74,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,18,90,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,19,84,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,20,90,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,21,90,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,22,79,2.0
416,Bernardo Mota Veiga de Carvalho e Silva,23,90,6.0
416,Bernardo Mota Veiga de Carvalho e Silva,24,87,5.0
416,Bernardo Mota Veiga de Carvalho e Silva,25,90,7.0
416,Bernardo Mota Veiga de Carvalho e Silva,26,59,0.0
416,Bernardo Mota Veiga de Carvalho e Silva,27,90,1.0
416,Bernardo Mota Veiga de Carvalho e Silva,28,90,3.0
416,Bernardo Mota Veiga de Carvalho e Silva,29,90,2.0
417,Rayan Cherki,6,0,0.0
417,Rayan Cherki,7,0,0.0
417,Rayan Cherki,8,5,1.0
417,Rayan Cherki,9,14,1.0
417,Rayan Cherki,10,72,10.0
417,Rayan Cherki,11,52,1.0
417,Rayan Cherki,12,76,7.0
417,Rayan Cherki,13,15,4.0
417,Rayan Cherki,14,8,0.0
417,Rayan Cherki,15,81,12.0
417,Rayan Cherki,16,90,6.0
417,Rayan Cherki,17,66,4.0
417,Rayan Cherki,18,88,13.0
417,Rayan Cherki,19,90,5.0
417,Rayan Cherki,20,90,4.0
417,Rayan Cherki,21,17,1.0
417,Rayan Cherki,22,45,1.0
417,Rayan Cherki,23,72,3.0
417,Rayan Cherki,24,68,8.0
